Year,Region,KerosenePrice_Assumed_Year2005USDPerkg,CarbonPrice_Assumed_Year2005USDPerkg,EffectiveKerosenePrice_WithCarbon_Year2005USDPerkg,Domestic_Fuel_Mt,International_Fuel_Mt,Domestic_RPK,International_RPK,Domestic_Hold_Freight_RTK,International_Hold_Freight_RTK,Domestic_Freighter_RTK,International_Freighter_RTK,Domestic_Passenger_Flights,International_Passenger_Flights,Domestic_Freighter_Flights,International_Freighter_Flights,Domestic_NOx_kt,International_NOx_kt,Domestic_AKM,International_AKM
2014.0,CHL,0.545615536,0.0,0.545615536,0.0318940446486522,0.7748098854208365,5801693206.25,18752489075.0,16538068.307617188,303189614.96875,0.0,617228935.875,47555.864950180054,83371.67247390747,0.0,13009.732917308807,2.408644326031208,10.696881566662341,54624804.80078125,164158778.9921875
2014.0,ENE,0.539334787,0.0,0.539334787,0.0013886919079766358,0.3871494392842578,133019639.23291016,11761877951.125,120254.2191028595,104671349.55859375,0.0,124897736.79492188,6562.3878222852945,73979.69381427765,0.0,5156.439516365528,0.09278820731788073,4.775572371669114,1935124.7991333008,110620277.87890625
2014.0,ENW,0.539334787,0.0,0.539334787,0.47818099758762855,11.811070559364452,16569261260.945312,346617300460.25,9635445.070335388,5460673714.878906,313.0,1415324869.3896484,507581.44614982605,1245602.671113968,0.10000000000218279,20945.67042940855,11.995538992654474,167.34600119967945,199604741.06506348,2161595047.888672
2014.0,EUE,0.537898799,0.0,0.537898799,0.0019913016126196226,1.578990936068294,434749546.9785156,49985013046.4375,451575.2898197174,199828664.6508789,122497.08871154673,146638120.16700745,24733.13636779785,363794.3140537739,85.10825688019395,11983.362344168127,0.32191735577180225,19.63560470190714,7226863.181091309,447205914.1064453
2014.0,EUW,0.537898799,0.0,0.537898799,0.1624311526818758,16.867208291965653,11772699971.163818,440013479915.0,7532211.585866168,7962706943.055664,0.0,10584205081.551758,303150.20679202676,1834576.2712345123,0.0,149415.77592360973,7.543239468412594,233.2461296179099,133658911.50103378,3317739842.0390625
2014.0,EUM,0.537898799,0.0,0.537898799,1.4231235345569075,15.429646641412546,77045248792.75,466386163363.75,86700007.14907837,5853828490.206055,108485909.1015625,3551051459.5134277,822928.3363008499,1885278.929055214,0.40000000000873115,56244.454944230616,37.74817008143873,209.6723278616555,587511676.9179688,3318747653.5234375
2014.0,MEA,0.527152959,0.0,0.527152959,0.10073083403676719,15.88172227825271,10416634399.46875,318675416013.0,57275772.06134033,6010913882.339844,0.0,18080170825.26953,107994.32913351059,772036.3765258789,0.0,341465.18512153625,6.164483479267801,236.4630637189839,87176236.68554688,2614818548.4746094
2014.0,MDA,0.527152959,0.0,0.527152959,0.06077973193958286,4.517738929731422,16297302272.8125,129103143143.75,22380782.728694916,1785021874.0,0.0,1899428704.15625,213477.83714991808,509098.47234916687,0.0,43081.50213766098,11.752014772426264,61.48220906127244,118176014.78433228,1020915386.5351562
2015.0,AFE,0.545538757,0.0,0.545538757,0.03530000000057498,2.242899999984729,605427652.0,44129205857.0,6574147.0,665891592.0,1801339.0,2760674054.0,23867.0,192839.0,674.0,44372.0,0.45539999999709835,29.71159999986412,8476053.0,476369115.0
2015.0,AFN,0.545538757,0.0,0.545538757,0.052600000000040836,1.844200000006822,936160101.0,52278757998.0,2264212.0,570566953.0,0.0,641613424.0,40994.0,249729.0,0.0,11331.0,0.6559999999935826,23.280499999877065,14840117.0,477478381.0
2015.0,AFW,0.545538757,0.0,0.545538757,0.01950000000010732,0.6939999999958673,383104352.0,17638725919.0,932696.0,257463169.0,406.0,253551062.0,11385.0,90596.0,0.0,3141.0,0.28989999999976135,8.532399999996414,4287398.0,170332892.0
2015.0,AFZ,0.545538757,0.0,0.545538757,0.3919000000023516,1.392500000027212,12308153206.0,40022638192.0,60237338.0,559492825.0,5386.0,287983660.0,97164.0,101618.0,1.0,1209.0,5.508800000068732,20.797399999763,102838628.0,230551619.0
2015.0,NIG,0.545538757,0.0,0.545538757,0.06300000000010186,0.5020999999978812,1674241157.0,11445420513.0,4202362.0,126142935.0,0.0,280794929.0,26714.0,74242.0,0.0,1965.0,0.9423999999999069,6.827999999979511,15118123.0,102110727.0
2015.0,RUS,0.544065416,0.0,0.544065416,1.543999999994412,3.744399999966845,53624851172.0,108690625032.0,631400359.0,1467522567.0,0.0,2676182152.0,237052.0,397411.0,0.0,59969.0,20.666399999987334,48.01190000027418,389709205.0,974682477.0
2015.0,ASC,0.556111046,0.0,0.556111046,0.0629000000003117,0.7103000000006432,1960987843.0,18314561760.0,5991286.0,330045074.0,0.0,568266999.0,13402.0,91070.0,0.0,15669.0,0.8671999999735363,8.805599999934202,17791528.0,194192816.0
2015.0,ASE,0.556111046,0.0,0.556111046,1.2322000000040134,10.861499999975422,33634877868.0,284215374805.0,99252812.0,5751695069.0,150.0,5393716105.0,474209.0,812286.0,0.0,57770.0,17.926699999872653,158.4890000004816,303927966.0,1896391138.0
2015.0,CHN,0.564907589,0.0,0.564907589,14.026800000108778,15.869700000192097,447061224544.0,364240666230.0,6123841748.0,10601101835.0,0.0,14430191766.0,2847286.0,1192871.0,0.0,315727.0,197.48920000344515,235.19280000042636,3631123049.0,2807175623.0
2015.0,IDN,0.556111046,0.0,0.556111046,2.9160000000265427,4.28979999999865,85526498280.0,126409673283.0,540030140.0,1283897237.0,10782.0,653107814.0,900128.0,667280.0,2.0,14282.0,42.33449999988079,59.3456999999471,742400259.0,960243308.0
2015.0,IND,0.523731384,0.0,0.523731384,2.432600000000093,3.48789999994915,71987272351.0,107043043066.0,648011033.0,1033811608.0,0.0,465189220.0,612693.0,391440.0,0.0,2031.0,35.08419999945909,48.036700000055134,600964428.0,749668939.0
2015.0,ASO,0.556111046,0.0,0.556111046,0.09549999999985914,2.269000000000233,2862187008.0,57863218770.0,8840551.0,1148829752.0,362.0,2158251086.0,29828.0,170384.0,0.0,48972.0,1.361399999988862,30.9043000000529,24825465.0,488726484.0
2015.0,JPN,0.5074135,0.0,0.5074135,2.778099999995902,6.198300000047311,79335089519.0,162862358522.0,961748147.0,4668867230.0,0.0,2701982094.0,770197.0,403682.0,0.0,68726.0,42.997700000181794,90.78219999931753,623052832.0,1046556304.0
2015.0,SKT,0.480704276,0.0,0.480704276,0.41420000000084656,7.1080999999830965,8475113203.0,152016423187.0,51247753.0,4753122300.0,0.0,8210514796.0,197633.0,405843.0,0.0,187621.0,6.8347999999750755,105.67730000033043,80199062.0,1189510092.0
2015.0,ANZ,0.558335416,0.0,0.558335416,2.02029999998922,5.584999999962747,63658705683.0,156796811495.0,151146227.0,1865985468.0,0.0,602018731.0,435039.0,329917.0,0.0,2437.0,29.095999999903142,82.35980000067502,482993128.0,959839560.0
2015.0,USA,0.566435713,0.0,0.566435713,34.35540000011923,23.672199999875374,960015749369.0,625641125642.0,6833018565.0,13256551934.0,8451343188.0,8238019856.0,7321531.0,1222472.0,823766.0,28938.0,403.5461000039336,344.7981000027212,10556585830.0,3960886882.0
2015.0,CAN,0.591273836,0.0,0.591273836,1.5111000000033528,3.7894000000087544,44055384546.0,122267926692.0,313647748.0,1594245919.0,82143555.0,100671066.0,449382.0,432518.0,11832.0,322.0,17.72550000017509,49.64089999906719,466089905.0,901770463.0
2015.0,LAM,0.562202936,0.0,0.562202936,0.71760000000004,6.2892999999804715,17921395345.0,191696895952.0,45599482.0,2145001999.0,7588.0,1779590686.0,337694.0,963208.0,1.0,47480.0,9.93479999992877,83.22099999999409,170658000.0,1485222376.0
2015.0,BRA,0.562202936,0.0,0.562202936,3.012899999972433,2.638700000010431,87426955336.0,79068096788.0,511448360.0,1005632657.0,163872.0,194453768.0,867827.0,257271.0,22.0,491.0,39.05429999995977,38.69900000002235,872876501.0,473863926.0
2015.0,MEX,0.565343666,0.0,0.565343666,0.9308000000019092,1.9398999999975786,29618780259.0,59976182754.0,28243734.0,429721814.0,0.0,268190185.0,284993.0,272854.0,0.0,1514.0,12.001999999862164,25.279400000348687,270006896.0,492697571.0
2015.0,CHL,0.562202936,0.0,0.562202936,0.2084000000031665,0.8087000000232365,6776874751.0,20002765523.0,17629109.0,339315837.0,0.0,688862796.0,51823.0,82830.0,0.0,14278.0,2.6572000000160187,11.198300000047311,62101515.0,168197125.0
2015.0,ENE,0.555892998,0.0,0.555892998,0.007599999999911233,0.42580000000452856,129662735.0,13768370888.0,79133.0,128746601.0,0.0,132947581.0,6315.0,81533.0,0.0,4330.0,0.09499999999934516,5.327700000052573,1811140.0,121619132.0
2015.0,ENW,0.555892998,0.0,0.555892998,0.7711999999939962,12.022099999965576,16292536863.0,368024956074.0,9970121.0,5848902883.0,2317.0,1955453757.0,502887.0,1210077.0,1.0,23649.0,10.008500000054482,171.77760000142734,200534957.0,2237948145.0
2015.0,EUE,0.554034903,0.0,0.554034903,0.03159999999991214,1.6655000000123437,499657374.0,55793141610.0,486780.0,221324625.0,122840.0,87781871.0,27758.0,391348.0,87.0,14094.0,0.38079999999536085,20.895000000098662,8086710.0,481824074.0
2015.0,EUW,0.554034903,0.0,0.554034903,0.5583999999924387,17.109599999730563,12572277207.0,456801030640.0,7705780.0,8646289515.0,410.0,12245459602.0,313375.0,1854158.0,0.0,160062.0,7.704700000088337,238.92450000022654,138838170.0,3350213126.0
2015.0,EUM,0.554034903,0.0,0.554034903,2.7435000000241416,15.998499999994237,82243038212.0,505084854268.0,97475660.0,6573784377.0,12734.0,3979208433.0,852807.0,1946419.0,3.0,58733.0,38.58079999990878,219.39659999869764,605775741.0,3462743677.0
2015.0,MEA,0.546399031,0.0,0.546399031,0.4273999999980127,17.45999999988271,11585701861.0,360274510816.0,58841940.0,6753440430.0,2991.0,19719668704.0,115627.0,848349.0,0.0,346395.0,6.633000000002369,262.99679999880027,93646410.0,2879174077.0
2015.0,MDA,0.546399031,0.0,0.546399031,0.71830000000719,4.839599999926577,18557464474.0,143049057780.0,23668438.0,2011722940.0,8493.0,2022654071.0,231111.0,551994.0,1.0,43545.0,12.87030000007826,66.33830000029411,128755036.0,1103005712.0
2016.0,AFE,0.560060975,0.0,0.560060975,0.03789999999992233,2.3232000000189146,668040348.421875,43297971401.8125,7379531.0,691725878.0942383,2284065.0,3043378559.345703,25136.0,181726.0,811.0,50939.0,0.5015000000057626,31.16500000000815,9102566.0,486149986.8276367
2016.0,AFN,0.560060975,0.0,0.560060975,0.044300000000930595,1.7167000000117696,787493820.6835938,48206962066.375,2037014.0,537276746.0019531,136.0,696800897.1113281,37485.0,230880.0,0.0,12757.0,0.535200000002078,21.86739999958081,13262206.0,449882083.73046875
2016.0,AFW,0.560060975,0.0,0.560060975,0.016899999999964166,0.7158000000090396,358270100.140625,17865221953.90625,1000882.0,274306391.7993164,0.0,296196916.0986328,9648.0,87416.0,0.0,3965.0,0.25460000000020955,8.946800000077928,3893835.0,174138242.72558594
2016.0,AFZ,0.560060975,0.0,0.560060975,0.3288999999931548,1.2752999999747772,10405079770.0,36128855676.71875,54446130.548828125,540797311.4511719,0.0,276395730.1895752,83281.0,91099.0,0.0,1547.0,4.6243000000249594,19.07399999933841,88947692.31640625,217212247.66748047
2016.0,NIG,0.560060975,0.0,0.560060975,0.041799999999057036,0.4215000000112923,1107927396.09375,9356455729.75,3096427.0,107622317.0390625,0.0,261833383.4140625,19076.0,64258.0,0.0,2074.0,0.611300000018673,5.667300000088289,10526805.0,89530565.72265625
2016.0,RUS,0.563595895,0.0,0.563595895,1.3916999999783002,3.6541999999899417,48748736086.0,105683595888.0,586160460.53125,1380521450.0,0.0,2766725230.5,216122.0,389502.0,0.0,62333.0,18.61739999987185,47.12289999984205,357795520.265625,961880047.65625
2016.0,ASC,0.575506355,0.0,0.575506355,0.039099999999478996,0.6072000000003754,1237016769.25,15545695343.8125,3609548.0,248300737.2265625,0.0,513686208.60546875,8644.0,86214.0,0.0,15102.0,0.5374000000156229,7.496200000081444,11166631.0,174643049.578125
2016.0,ASE,0.575506355,0.0,0.575506355,1.2715999999728922,11.907699999977922,35485058395.47656,310983297313.5625,101239055.25585938,6271058089.181641,524.0,5672772056.522095,457517.0,903243.0,0.0,62770.0,18.858400000166057,175.60510000339127,315841943.1328125,2094263068.8095703
2016.0,CHN,0.584438067,0.0,0.584438067,15.091099999845028,17.545899999997346,483310559888.0,404108433544.25,6396630806.0,11709732344.054688,28687771.181640625,15100885863.769531,3048943.0,1370607.0,301.0,310958.0,214.04460000246763,263.200999994413,3920791643.25,3130681608.8398438
2016.0,IDN,0.575506355,0.0,0.575506355,3.3795000000100117,4.8325000000186265,99756480246.5,142473334315.0,608360254.1289062,1428294039.09375,10366243.98500061,695745661.7236328,1027028.0,752716.0,156.0,15592.0,49.51589999953285,67.70240000030026,864485733.59375,1091957992.9296875
2016.0,IND,0.548403499,0.0,0.548403499,2.6860999999335036,3.7505000000819564,80373687924.0,114694137672.0,668814024.5625,1082779200.46875,31379539.307373047,524510283.4375,654079.0,427887.0,231.0,2309.0,39.189799999818206,52.314399998635054,671011257.46875,817142577.3125
2016.0,ASO,0.575506355,0.0,0.575506355,0.09730000000232053,2.4720000000233995,3121360340.125,62269762197.0,9784066.805664062,1248177088.390625,11869.0,2377552548.203125,26597.0,183671.0,1.0,55985.0,1.376000000028398,34.1177999995416,26668652.0,530010321.6386719
2016.0,JPN,0.515366362,0.0,0.515366362,3.4597000000067055,7.254899999825284,98899374682.0,190443998032.0,1096520537.40625,5464155552.875,93423083.95507812,2852213376.3125,900964.0,465779.0,1880.0,72600.0,54.7267999984324,108.40310000255704,770977482.390625,1206369854.78125
2016.0,SKT,0.491438132,0.0,0.491438132,0.43899999999894135,7.870700000086799,9003874178.515625,169533268882.0,51453919.748046875,5322838913.75,3662185.3847038746,8695838297.765625,207764.0,459937.0,2.0,193717.0,7.319200000078126,118.81390000041574,84968603.07421875,1312581616.7265625
2016.0,ANZ,0.577765279,0.0,0.577765279,2.2110999999931664,6.12310000002617,70230423599.0,171794384582.0,160039407.234375,2023325484.90625,389599.9999961853,633996478.421875,462243.0,368504.0,31.0,2885.0,32.17880000034347,116.65691261924803,533745051.53125,1075951159.7890625
2016.0,USA,0.581838397,0.0,0.581838397,37.18870000034576,24.83989999989717,1043678662428.0,647269714628.25,7532006411.0,14302718877.5,8961620392.0,8428051645.0,8051423.482177734,1271483.0,877074.0,34652.0,440.7955999900578,368.1476999974693,11475821730.5,4208798216.25
2016.0,CAN,0.61382399,0.0,0.61382399,1.5372000000206754,3.8773999998811632,45191183418.0,124593372304.0,323909725.609375,1718461769.9375,82393783.44921875,5742909.8359375,451044.0,453495.0,12341.0,391.0,18.157800000160933,51.35920000076294,477945917.53125,947019727.6875
2016.0,LAM,0.578790336,0.0,0.578790336,0.5277999999997292,5.780599999987999,13833582061.0625,175228053366.91406,39517355.0,1973801397.8076172,4007.0,1926199944.2494202,250492.0,877487.0,2.0,51467.0,7.307899999985693,76.37030000005689,130855312.67871094,1401872414.5913086
2016.0,BRA,0.578790336,0.0,0.578790336,2.690999999991618,2.4281000000191852,79327239672.0,72770268148.0,497103082.078125,998579354.0,0.0,202906812.4296875,778478.0,222314.0,0.0,562.0,35.13190000131726,35.97540000081062,789231244.6875,433862436.109375
2016.0,MEX,0.580843441,0.0,0.580843441,0.7122999999846797,1.7182000000029802,22723349757.0,52643610846.0,26182442.541992188,406527242.140625,0.0,259185859.640625,240051.0,246542.0,0.0,1664.0,9.17379999998957,22.497899999842048,213358600.9140625,445024730.9375
2016.0,CHL,0.578790336,0.0,0.578790336,0.20900000000256114,0.7574000000022352,6907469395.5,17922890769.0,18828213.0,315071590.703125,0.0,762394077.78125,51939.0,70835.0,0.0,13907.0,2.6802000000607222,10.567500000353903,63114702.0,156671107.28125
2016.0,ENE,0.572451208,0.0,0.572451208,0.007100000000036744,0.40320000001156586,121548755.0,12964012752.75,81671.0,116310538.95214844,0.0,143477737.07421875,6044.0,78792.0,0.0,4637.0,0.08829999999943539,5.049899999983609,1726404.0,116837145.0
2016.0,ENW,0.572451208,0.0,0.572451208,0.7114000000030956,11.731300000406918,15344022045.0,356159205123.5,9130539.487792969,5831227083.980469,0.0,2036583275.9003906,466938.0,1205992.0,0.0,26058.0,9.259100000017497,168.62119999947026,190529760.0234375,2226746856.265625
2016.0,EUE,0.570171007,0.0,0.570171007,0.03160000000048058,1.720500000006723,509692771.0,57823751347.5625,517970.0,234964048.98828125,131439.0,94019477.12640381,27590.0,406261.0,90.0,14732.0,0.385999999996784,21.746100000222214,8103226.0,500967337.96484375
2016.0,EUW,0.570171007,0.0,0.570171007,0.5857999999866479,17.934399999930974,13392773750.992188,471790281092.0625,8254638.0,9194892943.101562,0.0,13486004104.251953,325045.0,1917645.0,0.0,172811.0,8.1783000000014,253.46849999992992,146908694.98828125,3504534522.8359375
2016.0,EUM,0.570171007,0.0,0.570171007,2.763500000026397,16.419999999947322,82963692976.4375,515042699933.25,97348685.27734375,6957894373.097656,-37876696.03302002,4371468450.870361,886260.0,1997140.0,47.0,64375.0,38.90250000011292,227.19759999937378,635903465.703125,3575317256.6015625
2016.0,MEA,0.565645104,0.0,0.565645104,0.46929999999883876,18.47440000021743,12159253616.65625,365563014626.75,51703098.779296875,7104022637.511719,-1287124.152633667,21188251494.039062,126195.0,882236.0,39.0,389357.0,7.453099999976985,282.0847999979742,112747884.53125,3043511639.0683594
2016.0,MDA,0.565645104,0.0,0.565645104,0.7114999999961924,4.901400000002468,18234196095.387695,142557747815.75,23026101.0,2081740596.1289062,23.0,2057666711.7890625,237087.0,555745.0,0.0,47619.0,12.803200000352263,68.45479999913368,130436182.69140625,1124738620.5078125
2017.0,AFE,0.574583192,0.0,0.574583192,0.041295178618973284,2.4449107171383972,746863509.0571172,46392370372.01996,8093591.342751264,712202837.6745384,2341181.176504805,3298081964.961243,26935.31251664065,193276.20610484097,798.4898826956871,51796.344747930954,0.5579055958403283,33.28482795649329,9854712.761906788,511021698.47099066
2017.0,AFN,0.574583192,0.0,0.574583192,0.03423172620632443,1.5639891082363855,579439671.8676469,44661429600.307175,1495591.8842148557,459621621.80040234,782.9660224575175,636286947.1479096,29804.380965059547,222056.0227404451,0.0,10984.058957573703,0.4139614289517863,19.888761204993173,10213908.301365795,421450000.9282683
2017.0,AFW,0.574583192,0.0,0.574583192,0.017163452412648855,0.7489959530782748,365594318.3690789,18956685853.317043,1023770.8277239517,285018588.322998,875.9337911672092,312472076.99478275,9907.132151415191,93108.48639019135,0.0,3960.42917886981,0.2603710717138397,9.48703852171482,3981329.4281609524,182430291.05026093
2017.0,AFZ,0.574583192,0.0,0.574583192,0.40478833377708395,1.4266891082363855,12885575379.907343,40804527945.67616,64919563.14843396,579046881.9039161,127574.57010071274,352363645.48968345,100560.89533445252,100243.9637828714,12.0,1543.0077445930156,5.795169173544801,21.704153885609028,107037776.47979896,234866914.02610382
2017.0,NIG,0.574583192,0.0,0.574583192,0.03186345241264886,0.3907931551581107,846133048.722866,8832022827.511127,2446130.221069444,95886003.04000881,0.0,245492793.02952683,15443.332751249276,67655.22983195397,0.0,1880.8351239605727,0.45917869101503056,5.217177267388252,8370981.713692977,86387228.79758517
2017.0,RUS,0.583126373,0.0,0.583126373,1.7265243956483538,4.027953932783265,60441753712.177025,116673681344.9141,714387532.7882699,1575452368.2438931,1557745.4049393658,3048831011.0524435,262382.27225379506,423032.9416521586,74.19153650691655,65612.16233688584,23.424855551241087,52.82092904999961,436329766.7254116,1045935812.6746771
2017.0,ASC,0.594901664,0.0,0.594901664,0.04170851701261974,0.6028851701261975,1321425344.6112664,15840694926.606665,4045642.1809860645,251719396.7323317,29845.178151163083,486114159.2414082,9174.272790497187,88736.05783221834,2.0,14227.949390110994,0.576882013695606,7.473610368071157,12048227.692326367,175619309.46638513
2017.0,ASE,0.594901664,0.0,0.594901664,1.3447182858975217,12.587556056065075,37612078097.61777,332632702184.66724,108426033.96777955,6591358481.238535,248490.76118339514,6294634928.049022,480683.45597041515,959981.4093728692,35.574149369013014,64311.08640059299,20.205701091372966,188.75624394390695,330023591.91810817,2205174594.828642
2017.0,CHN,0.603968546,0.0,0.603968546,15.89566347144531,18.500878361674935,511136820155.47644,434427762515.15985,6873844954.617559,12417162026.69535,21215066.766801678,16200720797.945675,3201921.2499501156,1470208.2138950038,1571.2337217468848,307500.75346168404,228.2383954888071,282.18708356725824,4094775917.980851,3297013900.330497
2017.0,IDN,0.594901664,0.0,0.594901664,3.5535862454520304,5.049185769312452,105755651170.2143,149977009487.66574,657810196.3751563,1513972283.5632954,1358661.5562952063,781547295.0775554,1077112.0246093357,795809.4855552015,165.21618874562745,16226.846939866202,52.545354852334206,71.75857206290588,901604944.9419488,1133742315.105886
2017.0,IND,0.573075613,0.0,0.573075613,3.0556918003380265,4.109437839161188,91916093476.68866,126659272966.4137,795229588.9479011,1196363934.5727818,2603682.11125348,565624415.6598756,732901.7118096885,459754.3238904119,232.07620877065426,2334.3108646148476,45.46237701715455,58.48162007746407,744034282.4216434,875540270.8141332
2017.0,ASO,0.594901664,0.0,0.594901664,0.10394842178470429,2.5783518778084233,3360517919.3515177,65952778631.90939,10854113.513533875,1303101262.1355116,15599.529478038487,2539448569.360611,28403.2537449141,193772.77974532766,1.2287074684506507,56877.36694841721,1.476720966188536,36.104853568367645,28680842.318260547,554631486.9356933
2017.0,JPN,0.523319224,0.0,0.523319224,3.4277480920117065,7.440013979149075,99192545646.01056,197478352994.90598,1135634825.4258168,5628533336.52047,0.0,3215491984.231189,896437.4462975545,489920.30976160546,0.0,72293.8556575035,54.964757992715036,113.00378323786916,751216788.66322,1241045746.419973
2017.0,SKT,0.502171988,0.0,0.502171988,0.4710360744048261,8.434343831118197,9774112793.036741,183805200391.3294,58282281.8183597,5680521460.436277,77200.39336736675,9681430401.781265,220744.98057879767,493024.41574728466,17.688130698760446,200501.7734663134,7.97541784200976,129.84367934329353,89760669.98284924,1401647420.7056174
2017.0,ANZ,0.597195142,0.0,0.597195142,2.365299701965421,6.495808994824029,75585431978.20195,183683031644.94397,177176272.73650217,2155164625.6006365,506799.8751379972,774826840.505091,491860.6642151285,391238.53521892306,37.806691963370156,2970.096281475091,34.88642456294113,98.07809942046316,562712942.2556157,1132129892.6064577
2017.0,USA,0.597241081,0.0,0.597241081,37.87768795996443,25.727361019464784,1085740902343.0739,678705921069.815,7729985523.460852,14603497774.896925,9547319243.433994,9780213131.659245,7997034.751487065,1319108.1270455748,890901.3880763438,33984.31621348634,455.2455739153033,387.6026096804182,11775696656.002596,4296789486.508376
2017.0,CAN,0.636374144,0.0,0.636374144,1.622160233049154,4.086817536732688,48627647493.71626,132776809017.61716,346438493.52120125,1779464525.292857,91446965.18969868,115611073.21919125,471754.07149318734,470470.7151644031,12426.414126876076,385.31380422920256,19.45972319815878,55.16484338802989,505462312.6549621,976867858.6772022
2017.0,LAM,0.595377736,0.0,0.595377736,0.5574687004208899,6.049768955490701,14779773128.734924,184428516361.14035,40849892.8659654,2024822657.661753,27709.205917275813,2025820169.046388,263254.0241806001,946123.0862390444,7.690498660804314,52458.32064788546,7.753902956255955,80.55582797602806,139075073.7272871,1467925614.8411462
2017.0,BRA,0.595377736,0.0,0.595377736,3.2075775028697047,2.7373193521235817,95292744393.22559,82019925782.15585,567749067.0181412,1086721716.2520444,741520.3811461199,214857883.92202997,921770.5063385278,254680.73120776663,96.59199081694388,524.1360030610186,42.05823108277203,41.11798138502953,941451791.681016,480729757.8989609
2017.0,MEX,0.596343215,0.0,0.596343215,0.7194372058890136,1.7923534804076982,23062733452.12824,55486395587.850685,27043109.367510688,413325500.1074965,28322.098373731824,279691295.78186893,244990.09207700985,255391.23145639827,3.8023284258220515,1655.1743873159573,9.280823210872011,23.729811519818764,215816091.95402908,459689712.0028351
2017.0,CHL,0.595377736,0.0,0.595377736,0.2317894503252332,0.8268476010713566,7684923310.2347355,19939113374.16437,20205187.110243406,337881718.95604247,25029.516668561144,791278741.2371007,57716.50207882123,80610.06006887292,2.482999617372661,14233.8055350104,2.9811594541515065,11.649469465630325,70321526.49670275,171120677.59748703
2017.0,ENE,0.589009419,0.0,0.589009419,0.007192962068945816,0.4240381275857538,124233081.46547721,13774835072.736338,86625.28831025046,123103503.3893938,138.27844829063787,141338362.19490933,6135.09975861537,83208.42599992,0.0,4515.42534481478,0.09065073448262072,5.36133084827007,1755650.828481101,123107995.63628629
2017.0,ENW,0.589009419,0.0,0.589009419,0.7085973689646701,12.003225037919627,15408956415.470188,368130136058.4124,9326034.67550601,5894074121.020807,5054.665242327326,2192905388.737405,466082.7114477935,1238365.692998703,2.0703793105418384,25431.511068882966,9.297923568954387,174.51186999982863,190478979.6031326,2264964640.7725697
2017.0,EUE,0.586307112,0.0,0.586307112,0.03410044665993252,1.8379236729764237,557312647.4973857,62189105195.75721,568594.0220123881,253339556.66128865,146971.66998989877,102893737.02026999,29383.346161447706,431615.1946550152,97.0,15519.174197373684,0.42640759321885285,23.451910875313036,8680223.724763973,533471078.1647087
2017.0,EUW,0.586307112,0.0,0.586307112,0.6056087098686842,18.847251469542012,13945236235.046944,500925318450.7523,8653773.028295085,9676715645.282284,15242.232904382001,14264064775.364859,336105.8904080122,2005867.3647810698,4.993300101012181,176862.49064737264,8.523033104659891,270.29474435021433,151686733.94653547,3658602507.5012436
2017.0,EUM,0.586307112,0.0,0.586307112,2.892433946154872,17.276400103649774,87295149987.08154,545423468840.5205,113527799.0231092,7260565043.061163,38832.62672930794,4702121924.022678,918518.7270565283,2087982.208968343,7.988833501686969,65744.51864377057,41.101794229215336,242.15188452984427,650607951.7035098,3730571047.284417
2017.0,MEA,0.584891176,0.0,0.584891176,0.45908528960725314,18.929862539046432,12627424320.239597,382296223820.6986,66085537.89021756,7164597218.256961,21040.893619691564,22956463426.895077,124511.42922539136,883769.7256028524,1.9194393011942679,393234.9111355594,7.334526455987169,293.3807969511202,100887659.6816887,3106105583.858105
2017.0,MDA,0.584891176,0.0,0.584891176,0.6288175138867754,4.917931176944713,16556491781.642166,145886969914.6496,20330679.084762737,2100475615.7615614,1056.6951597789014,2117053278.8606749,220290.64295205654,546654.5678665589,0.9597196505971339,46256.94578168949,11.179577072233078,69.58467290674655,120894492.31563337,1111103800.2037795
2018.0,AFE,0.589105409,0.0,0.589105409,0.043650989483200814,2.542078743477081,833066570.6706591,49376348454.627495,9118579.50978044,754511864.2157958,2438356.5591012505,3459257012.638952,28785.59735706774,206617.60953778803,776.8380155406143,53813.94817529583,0.6051427069028688,35.417787040591165,10665391.080756817,539327947.544804
2018.0,AFN,0.589105409,0.0,0.589105409,0.03455770827611475,1.5986660393207046,610649766.1161798,47011240416.846115,1561258.33708632,485112994.98910743,5139.0586743561,652428733.1230716,30534.391641490492,232762.87316842956,3.0,11163.874412363966,0.4341300512107499,20.705727311349975,10548805.372287286,440159579.55404097
2018.0,AFW,0.589105409,0.0,0.589105409,0.01879328120708606,0.7763936963860695,421853290.3519307,20160797041.77383,1148441.7877414718,301266611.4410342,2243.8065297988805,323295778.48731726,10952.284874233317,99484.5044991078,1.3557293097131293,4040.7593415271276,0.292285780520463,10.058143364403142,4475686.647113337,192799801.36807972
2018.0,AFZ,0.589105409,0.0,0.589105409,0.4196810406939507,1.4648304663897334,13858758505.267967,42833497233.94066,68205565.32999241,601313630.5728978,127371.22933540915,354109297.6357489,106779.15707337775,107207.43364403141,11.33593964569694,1560.0041517898344,6.119157120239437,22.880777982582707,114006799.51288447,247203668.78487116
2018.0,NIG,0.589105409,0.0,0.589105409,0.03482213534514344,0.4142944782797786,968530904.7338318,9588807035.477667,2718198.784122402,103610880.36980549,6978.620668541482,258615778.46951145,17181.162469101964,73356.5831731213,1.7114586194262584,1953.8301966035233,0.5155763008674383,5.65543733057542,9397014.536953028,92925047.35505512
