Year,Region,RegionIndex,KER_price ($/kg),CO2_price ($/kgCO2)
2080,SKT,13,0.744983843,0.0
2080,ANZ,14,0.801344223,0.0
2080,USA,15,0.576980486,3.1e-14
2080,CAN,16,0.753452462,0.0
2080,LAM,17,0.820330112,0.0
2080,BRA,18,0.820330112,0.0
2080,MEX,19,0.610610928,0.0
2080,CHL,20,0.820330112,0.0
2080,ENE,21,0.462694699,0.0
2080,ENW,22,0.462694699,0.0
2080,EUE,23,0.767926864,0.0
2080,EUW,24,0.767926864,0.0
2080,EUM,25,0.767926864,0.0
2080,MEA,26,0.794306733,0.0
2080,MDA,27,0.794306733,0.0
2080,UK,28,0.746430649,0.0
2081,AFE,0,0.856788993,0.0
2081,AFN,1,0.856788993,0.0
2081,AFW,2,0.856788993,0.0
2081,AFZ,3,0.856788993,0.0
2081,NIG,4,0.856788993,0.0
2081,RUS,5,0.374565605,0.0
2081,ASC,6,0.858409803,7.84e-16
2081,ASE,7,0.858409803,7.84e-16
2081,CHN,8,0.588854052,1.66e-13
2081,IDN,9,0.858409803,7.84e-16
2081,IND,10,0.740400763,0.0
2081,ASO,11,0.858409803,7.84e-16
2081,JPN,12,0.817390988,0.0
2081,SKT,13,0.752053509,0.0
2081,ANZ,14,0.807972045,0.0
2081,USA,15,0.57600491,3.82e-14
2081,CAN,16,0.760947947,0.0
2081,LAM,17,0.824957203,0.0
2081,BRA,18,0.824957203,0.0
2081,MEX,19,0.600172068,0.0
2081,CHL,20,0.824957203,0.0
2081,ENE,21,0.461033253,0.0
2081,ENW,22,0.461033253,0.0
2081,EUE,23,0.771885542,0.0
2081,EUW,24,0.771885542,0.0
2081,EUM,25,0.771885542,0.0
2081,MEA,26,0.799204622,0.0
2081,MDA,27,0.799204622,0.0
2081,UK,28,0.750913326,0.0
2082,AFE,0,0.863641917,0.0
2082,AFN,1,0.863641917,0.0
2082,AFW,2,0.863641917,0.0
2082,AFZ,3,0.863641917,0.0
2082,NIG,4,0.863641917,0.0
2082,RUS,5,0.3769989,0.0
2082,ASC,6,0.86141903,1.57e-15
2082,ASE,7,0.86141903,1.57e-15
2082,CHN,8,0.598494739,1.7e-13
2082,IDN,9,0.86141903,1.57e-15
2082,IND,10,0.746181844,0.0
2082,ASO,11,0.86141903,1.57e-15
2082,JPN,12,0.821622447,0.0
2082,SKT,13,0.759123175,0.0
2082,ANZ,14,0.814599866,0.0
2082,USA,15,0.575029334,4.54e-14
2082,CAN,16,0.768443432,0.0
2082,LAM,17,0.829584295,0.0
2082,BRA,18,0.829584295,0.0
2082,MEX,19,0.589733208,0.0
2082,CHL,20,0.829584295,0.0
2082,ENE,21,0.459371806,0.0
2082,ENW,22,0.459371806,0.0
2082,EUE,23,0.77584422,0.0
2082,EUW,24,0.77584422,0.0
2082,EUM,25,0.77584422,0.0
2082,MEA,26,0.80410251,0.0
2082,MDA,27,0.80410251,0.0
2082,UK,28,0.755396004,0.0
2083,AFE,0,0.870494842,0.0
2083,AFN,1,0.870494842,0.0
2083,AFW,2,0.870494842,0.0
2083,AFZ,3,0.870494842,0.0
2083,NIG,4,0.870494842,0.0
2083,RUS,5,0.379432195,0.0
2083,ASC,6,0.864428257,2.35e-15
2083,ASE,7,0.864428257,2.35e-15
2083,CHN,8,0.608135425,1.74e-13
2083,IDN,9,0.864428257,2.35e-15
2083,IND,10,0.751962925,0.0
2083,ASO,11,0.864428257,2.35e-15
2083,JPN,12,0.825853907,0.0
2083,SKT,13,0.766192841,0.0
2083,ANZ,14,0.821227687,0.0
2083,USA,15,0.574053758,5.26e-14
2083,CAN,16,0.775938917,0.0
2083,LAM,17,0.834211387,0.0
2083,BRA,18,0.834211387,0.0
2083,MEX,19,0.579294348,0.0
2083,CHL,20,0.834211387,0.0
2083,ENE,21,0.45771036,0.0
2083,ENW,22,0.45771036,0.0
2083,EUE,23,0.779802898,0.0
2083,EUW,24,0.779802898,0.0
2083,EUM,25,0.779802898,0.0
2083,MEA,26,0.809000399,0.0
2083,MDA,27,0.809000399,0.0
2083,UK,28,0.759878681,0.0
2084,AFE,0,0.877347767,0.0
2084,AFN,1,0.877347767,0.0
2084,AFW,2,0.877347767,0.0
2084,AFZ,3,0.877347767,0.0
2084,NIG,4,0.877347767,0.0
2084,RUS,5,0.38186549,0.0
2084,ASC,6,0.867437485,3.14e-15
2084,ASE,7,0.867437485,3.14e-15
2084,CHN,8,0.617776112,1.78e-13
2084,IDN,9,0.867437485,3.14e-15
2084,IND,10,0.757744006,0.0
2084,ASO,11,0.867437485,3.14e-15
2084,JPN,12,0.830085366,0.0
2084,SKT,13,0.773262507,0.0
2084,ANZ,14,0.827855508,0.0
2084,USA,15,0.573078182,5.98e-14
2084,CAN,16,0.783434402,0.0
2084,LAM,17,0.838838479,0.0
2084,BRA,18,0.838838479,0.0
2084,MEX,19,0.568855488,0.0
2084,CHL,20,0.838838479,0.0
2084,ENE,21,0.456048913,0.0
2084,ENW,22,0.456048913,0.0
2084,EUE,23,0.783761576,0.0
2084,EUW,24,0.783761576,0.0
2084,EUM,25,0.783761576,0.0
2084,MEA,26,0.813898287,0.0
2084,MDA,27,0.813898287,0.0
2084,UK,28,0.764361359,0.0
2085,AFE,0,0.884200691,0.0
2085,AFN,1,0.884200691,0.0
2085,AFW,2,0.884200691,0.0
2085,AFZ,3,0.884200691,0.0
2085,NIG,4,0.884200691,0.0
2085,RUS,5,0.384298784,0.0
2085,ASC,6,0.870446712,3.92e-15
2085,ASE,7,0.870446712,3.92e-15
2085,CHN,8,0.627416798,1.83e-13
2085,IDN,9,0.870446712,3.92e-15
2085,IND,10,0.763525088,0.0
2085,ASO,11,0.870446712,3.92e-15
2085,JPN,12,0.834316825,0.0
2085,SKT,13,0.780332173,0.0
2085,ANZ,14,0.83448333,0.0
2085,USA,15,0.572102606,6.7e-14
2085,CAN,16,0.790929887,0.0
2085,LAM,17,0.84346557,0.0
2085,BRA,18,0.84346557,0.0
2085,MEX,19,0.558416628,0.0
2085,CHL,20,0.84346557,0.0
2085,ENE,21,0.454387466,0.0
2085,ENW,22,0.454387466,0.0
2085,EUE,23,0.787720254,0.0
2085,EUW,24,0.787720254,0.0
2085,EUM,25,0.787720254,0.0
2085,MEA,26,0.818796176,0.0
2085,MDA,27,0.818796176,0.0
2085,UK,28,0.768844036,0.0
2086,AFE,0,0.891053616,0.0
2086,AFN,1,0.891053616,0.0
2086,AFW,2,0.891053616,0.0
2086,AFZ,3,0.891053616,0.0
2086,NIG,4,0.891053616,0.0
2086,RUS,5,0.386732079,0.0
2086,ASC,6,0.873455939,4.7e-15
2086,ASE,7,0.873455939,4.7e-15
2086,CHN,8,0.637057484,1.87e-13
2086,IDN,9,0.873455939,4.7e-15
2086,IND,10,0.769306169,0.0
2086,ASO,11,0.873455939,4.7e-15
2086,JPN,12,0.838548285,0.0
2086,SKT,13,0.787401839,0.0
2086,ANZ,14,0.841111151,0.0
2086,USA,15,0.57112703,7.42e-14
2086,CAN,16,0.798425373,0.0
2086,LAM,17,0.848092662,0.0
2086,BRA,18,0.848092662,0.0
2086,MEX,19,0.547977768,0.0
2086,CHL,20,0.848092662,0.0
2086,ENE,21,0.45272602,0.0
2086,ENW,22,0.45272602,0.0
2086,EUE,23,0.791678932,0.0
2086,EUW,24,0.791678932,0.0
2086,EUM,25,0.791678932,0.0
2086,MEA,26,0.823694064,0.0
2086,MDA,27,0.823694064,0.0
2086,UK,28,0.773326714,0.0
2087,AFE,0,0.89790654,0.0
2087,AFN,1,0.89790654,0.0
2087,AFW,2,0.89790654,0.0
2087,AFZ,3,0.89790654,0.0
2087,NIG,4,0.89790654,0.0
2087,RUS,5,0.389165374,0.0
2087,ASC,6,0.876465166,5.49e-15
2087,ASE,7,0.876465166,5.49e-15
2087,CHN,8,0.646698171,1.91e-13
2087,IDN,9,0.876465166,5.49e-15
2087,IND,10,0.77508725,0.0
2087,ASO,11,0.876465166,5.49e-15
2087,JPN,12,0.842779744,0.0
2087,SKT,13,0.794471504,0.0
2087,ANZ,14,0.847738972,0.0
2087,USA,15,0.570151454,8.14e-14
2087,CAN,16,0.805920858,0.0
2087,LAM,17,0.852719754,0.0
2087,BRA,18,0.852719754,0.0
2087,MEX,19,0.537538908,0.0
2087,CHL,20,0.852719754,0.0
2087,ENE,21,0.451064573,0.0
2087,ENW,22,0.451064573,0.0
2087,EUE,23,0.79563761,0.0
2087,EUW,24,0.79563761,0.0
2087,EUM,25,0.79563761,0.0
2087,MEA,26,0.828591953,0.0
2087,MDA,27,0.828591953,0.0
2087,UK,28,0.777809391,0.0
2088,AFE,0,0.904759465,0.0
2088,AFN,1,0.904759465,0.0
2088,AFW,2,0.904759465,0.0
2088,AFZ,3,0.904759465,0.0
2088,NIG,4,0.904759465,0.0
2088,RUS,5,0.391598668,0.0
2088,ASC,6,0.879474393,6.27e-15
2088,ASE,7,0.879474393,6.27e-15
2088,CHN,8,0.656338857,1.95e-13
2088,IDN,9,0.879474393,6.27e-15
2088,IND,10,0.780868331,0.0
2088,ASO,11,0.879474393,6.27e-15
2088,JPN,12,0.847011203,0.0
2088,SKT,13,0.80154117,0.0
2088,ANZ,14,0.854366793,0.0
2088,USA,15,0.569175878,8.86e-14
2088,CAN,16,0.813416343,0.0
2088,LAM,17,0.857346846,0.0
2088,BRA,18,0.857346846,0.0
2088,MEX,19,0.527100047,0.0
2088,CHL,20,0.857346846,0.0
2088,ENE,21,0.449403126,0.0
2088,ENW,22,0.449403126,0.0
2088,EUE,23,0.799596288,0.0
2088,EUW,24,0.799596288,0.0
2088,EUM,25,0.799596288,0.0
2088,MEA,26,0.833489841,0.0
2088,MDA,27,0.833489841,0.0
2088,UK,28,0.782292069,0.0
2089,AFE,0,0.911612389,0.0
2089,AFN,1,0.911612389,0.0
2089,AFW,2,0.911612389,0.0
2089,AFZ,3,0.911612389,0.0
2089,NIG,4,0.911612389,0.0
2089,RUS,5,0.394031963,0.0
2089,ASC,6,0.882483621,7.06e-15
2089,ASE,7,0.882483621,7.06e-15
2089,CHN,8,0.665979544,1.99e-13
2089,IDN,9,0.882483621,7.06e-15
2089,IND,10,0.786649412,0.0
2089,ASO,11,0.882483621,7.06e-15
2089,JPN,12,0.851242663,0.0
2089,SKT,13,0.808610836,0.0
2089,ANZ,14,0.860994615,0.0
2089,USA,15,0.568200302,9.58e-14
2089,CAN,16,0.820911828,0.0
2089,LAM,17,0.861973937,0.0
2089,BRA,18,0.861973937,0.0
2089,MEX,19,0.516661187,0.0
2089,CHL,20,0.861973937,0.0
2089,ENE,21,0.44774168,0.0
2089,ENW,22,0.44774168,0.0
2089,EUE,23,0.803554966,0.0
2089,EUW,24,0.803554966,0.0
2089,EUM,25,0.803554966,0.0
2089,MEA,26,0.838387729,0.0
2089,MDA,27,0.838387729,0.0
2089,UK,28,0.786774746,0.0
2090,AFE,0,0.918465314,0.0
2090,AFN,1,0.918465314,0.0
2090,AFW,2,0.918465314,0.0
2090,AFZ,3,0.918465314,0.0
2090,NIG,4,0.918465314,0.0
2090,RUS,5,0.396465258,0.0
2090,ASC,6,0.885492848,7.84e-15
2090,ASE,7,0.885492848,7.84e-15
2090,CHN,8,0.67562023,2.03e-13
2090,IDN,9,0.885492848,7.84e-15
2090,IND,10,0.792430494,0.0
2090,ASO,11,0.885492848,7.84e-15
2090,JPN,12,0.855474122,0.0
2090,SKT,13,0.815680502,0.0
2090,ANZ,14,0.867622436,0.0
2090,USA,15,0.567224726,1.03e-13
2090,CAN,16,0.828407313,0.0
2090,LAM,17,0.866601029,0.0
2090,BRA,18,0.866601029,0.0
2090,MEX,19,0.506222327,0.0
2090,CHL,20,0.866601029,0.0
2090,ENE,21,0.446080233,0.0
2090,ENW,22,0.446080233,0.0
2090,EUE,23,0.807513644,0.0
2090,EUW,24,0.807513644,0.0
2090,EUM,25,0.807513644,0.0
2090,MEA,26,0.843285618,0.0
2090,MDA,27,0.843285618,0.0
2090,UK,28,0.791257424,0.0
2091,AFE,0,0.922584783,0.0
2091,AFN,1,0.922584783,0.0
2091,AFW,2,0.922584783,0.0
2091,AFZ,3,0.922584783,0.0
2091,NIG,4,0.922584783,0.0
2091,RUS,5,0.396956294,0.0
2091,ASC,6,0.886944082,1.45e-14
2091,ASE,7,0.886944082,1.45e-14
2091,CHN,8,0.681651654,2.1e-13
2091,IDN,9,0.886944082,1.45e-14
2091,IND,10,0.794439279,0.0
2091,ASO,11,0.886944082,1.45e-14
2091,JPN,12,0.860329299,0.0
2091,SKT,13,0.815918087,0.0
2091,ANZ,14,0.872061339,0.0
2091,USA,15,0.570518319,1.12e-13
2091,CAN,16,0.828197338,0.0
2091,LAM,17,0.869194252,0.0
2091,BRA,18,0.869194252,0.0
2091,MEX,19,0.513755591,0.0
2091,CHL,20,0.869194252,0.0
2091,ENE,21,0.451343295,0.0
2091,ENW,22,0.451343295,0.0
2091,EUE,23,0.811949287,0.0
2091,EUW,24,0.811949287,0.0
2091,EUM,25,0.811949287,0.0
2091,MEA,26,0.847568907,0.0
2091,MDA,27,0.847568907,0.0
2091,UK,28,0.793991885,0.0
2092,AFE,0,0.926704253,0.0
2092,AFN,1,0.926704253,0.0
2092,AFW,2,0.926704253,0.0
2092,AFZ,3,0.926704253,0.0
2092,NIG,4,0.926704253,0.0
2092,RUS,5,0.397447331,0.0
2092,ASC,6,0.888395315,2.11e-14
2092,ASE,7,0.888395315,2.11e-14
2092,CHN,8,0.687683077,2.18e-13
2092,IDN,9,0.888395315,2.11e-14
2092,IND,10,0.796448065,0.0
2092,ASO,11,0.888395315,2.11e-14
2092,JPN,12,0.865184477,0.0
2092,SKT,13,0.816155673,0.0
2092,ANZ,14,0.876500242,0.0
2092,USA,15,0.573811912,1.21e-13
2092,CAN,16,0.827987362,0.0
2092,LAM,17,0.871787475,0.0
2092,BRA,18,0.871787475,0.0
2092,MEX,19,0.521288854,0.0
2092,CHL,20,0.871787475,0.0
2092,ENE,21,0.456606357,0.0
2092,ENW,22,0.456606357,0.0
2092,EUE,23,0.81638493,0.0
2092,EUW,24,0.81638493,0.0
2092,EUM,25,0.81638493,0.0
2092,MEA,26,0.851852197,0.0
2092,MDA,27,0.851852197,0.0
2092,UK,28,0.796726345,0.0
2093,AFE,0,0.930823723,0.0
2093,AFN,1,0.930823723,0.0
2093,AFW,2,0.930823723,0.0
2093,AFZ,3,0.930823723,0.0
2093,NIG,4,0.930823723,0.0
2093,RUS,5,0.397938367,0.0
2093,ASC,6,0.889846549,2.78e-14
2093,ASE,7,0.889846549,2.78e-14
2093,CHN,8,0.6937145,2.25e-13
2093,IDN,9,0.889846549,2.78e-14
2093,IND,10,0.798456851,0.0
2093,ASO,11,0.889846549,2.78e-14
2093,JPN,12,0.870039654,0.0
2093,SKT,13,0.816393258,0.0
2093,ANZ,14,0.880939145,0.0
2093,USA,15,0.577105505,1.3e-13
2093,CAN,16,0.827777387,0.0
2093,LAM,17,0.874380698,0.0
2093,BRA,18,0.874380698,0.0
2093,MEX,19,0.528822118,0.0
2093,CHL,20,0.874380698,0.0
2093,ENE,21,0.46186942,0.0
2093,ENW,22,0.46186942,0.0
2093,EUE,23,0.820820573,0.0
2093,EUW,24,0.820820573,0.0
2093,EUM,25,0.820820573,0.0
2093,MEA,26,0.856135487,0.0
2093,MDA,27,0.856135487,0.0
2093,UK,28,0.799460806,0.0
2094,AFE,0,0.934943192,0.0
2094,AFN,1,0.934943192,0.0
2094,AFW,2,0.934943192,0.0
2094,AFZ,3,0.934943192,0.0
2094,NIG,4,0.934943192,0.0
2094,RUS,5,0.398429404,0.0
2094,ASC,6,0.891297783,3.44e-14
2094,ASE,7,0.891297783,3.44e-14
2094,CHN,8,0.699745924,2.32e-13
2094,IDN,9,0.891297783,3.44e-14
2094,IND,10,0.800465637,0.0
2094,ASO,11,0.891297783,3.44e-14
2094,JPN,12,0.874894831,0.0
2094,SKT,13,0.816630844,0.0
2094,ANZ,14,0.885378049,0.0
2094,USA,15,0.580399098,1.39e-13
2094,CAN,16,0.827567412,0.0
2094,LAM,17,0.876973921,0.0
2094,BRA,18,0.876973921,0.0
2094,MEX,19,0.536355381,0.0
2094,CHL,20,0.876973921,0.0
2094,ENE,21,0.467132482,0.0
2094,ENW,22,0.467132482,0.0
2094,EUE,23,0.825256216,0.0
2094,EUW,24,0.825256216,0.0
2094,EUM,25,0.825256216,0.0
2094,MEA,26,0.860418776,0.0
2094,MDA,27,0.860418776,0.0
2094,UK,28,0.802195267,0.0
2095,AFE,0,0.939062662,0.0
2095,AFN,1,0.939062662,0.0
2095,AFW,2,0.939062662,0.0
2095,AFZ,3,0.939062662,0.0
2095,NIG,4,0.939062662,0.0
2095,RUS,5,0.398920441,0.0
2095,ASC,6,0.892749017,4.11e-14
2095,ASE,7,0.892749017,4.11e-14
2095,CHN,8,0.705777347,2.39e-13
2095,IDN,9,0.892749017,4.11e-14
2095,IND,10,0.802474422,0.0
2095,ASO,11,0.892749017,4.11e-14
2095,JPN,12,0.879750008,0.0
2095,SKT,13,0.816868429,0.0
2095,ANZ,14,0.889816952,0.0
2095,USA,15,0.583692691,1.48e-13
2095,CAN,16,0.827357436,0.0
2095,LAM,17,0.879567144,0.0
2095,BRA,18,0.879567144,0.0
2095,MEX,19,0.543888645,0.0
2095,CHL,20,0.879567144,0.0
2095,ENE,21,0.472395544,0.0
2095,ENW,22,0.472395544,0.0
2095,EUE,23,0.829691859,0.0
2095,EUW,24,0.829691859,0.0
2095,EUM,25,0.829691859,0.0
2095,MEA,26,0.864702066,0.0
2095,MDA,27,0.864702066,0.0
2095,UK,28,0.804929727,0.0
2096,AFE,0,0.943182131,0.0
2096,AFN,1,0.943182131,0.0
2096,AFW,2,0.943182131,0.0
2096,AFZ,3,0.943182131,0.0
2096,NIG,4,0.943182131,0.0
2096,RUS,5,0.399411477,0.0
2096,ASC,6,0.894200251,4.77e-14
2096,ASE,7,0.894200251,4.77e-14
2096,CHN,8,0.71180877,2.47e-13
2096,IDN,9,0.894200251,4.77e-14
2096,IND,10,0.804483208,0.0
2096,ASO,11,0.894200251,4.77e-14
2096,JPN,12,0.884605186,0.0
2096,SKT,13,0.817106015,0.0
2096,ANZ,14,0.894255855,0.0
2096,USA,15,0.586986284,1.57e-13
2096,CAN,16,0.827147461,0.0
2096,LAM,17,0.882160367,0.0
2096,BRA,18,0.882160367,0.0
2096,MEX,19,0.551421908,0.0
2096,CHL,20,0.882160367,0.0
2096,ENE,21,0.477658606,0.0
2096,ENW,22,0.477658606,0.0
2096,EUE,23,0.834127502,0.0
2096,EUW,24,0.834127502,0.0
2096,EUM,25,0.834127502,0.0
2096,MEA,26,0.868985355,0.0
2096,MDA,27,0.868985355,0.0
2096,UK,28,0.807664188,0.0
2097,AFE,0,0.947301601,0.0
2097,AFN,1,0.947301601,0.0
2097,AFW,2,0.947301601,0.0
2097,AFZ,3,0.947301601,0.0
2097,NIG,4,0.947301601,0.0
2097,RUS,5,0.399902514,0.0
2097,ASC,6,0.895651485,5.44e-14
2097,ASE,7,0.895651485,5.44e-14
2097,CHN,8,0.717840194,2.54e-13
2097,IDN,9,0.895651485,5.44e-14
2097,IND,10,0.806491994,0.0
2097,ASO,11,0.895651485,5.44e-14
2097,JPN,12,0.889460363,0.0
2097,SKT,13,0.8173436,0.0
2097,ANZ,14,0.898694758,0.0
2097,USA,15,0.590279877,1.66e-13
2097,CAN,16,0.826937486,0.0
2097,LAM,17,0.88475359,0.0
2097,BRA,18,0.88475359,0.0
2097,MEX,19,0.558955172,0.0
2097,CHL,20,0.88475359,0.0
2097,ENE,21,0.482921668,0.0
2097,ENW,22,0.482921668,0.0
2097,EUE,23,0.838563145,0.0
2097,EUW,24,0.838563145,0.0
2097,EUM,25,0.838563145,0.0
2097,MEA,26,0.873268645,0.0
2097,MDA,27,0.873268645,0.0
2097,UK,28,0.810398649,0.0
2098,AFE,0,0.95142107,0.0
2098,AFN,1,0.95142107,0.0
2098,AFW,2,0.95142107,0.0
2098,AFZ,3,0.95142107,0.0
2098,NIG,4,0.95142107,0.0
2098,RUS,5,0.40039355,0.0
2098,ASC,6,0.897102718,6.1e-14
2098,ASE,7,0.897102718,6.1e-14
2098,CHN,8,0.723871617,2.61e-13
2098,IDN,9,0.897102718,6.1e-14
2098,IND,10,0.80850078,0.0
2098,ASO,11,0.897102718,6.1e-14
2098,JPN,12,0.89431554,0.0
2098,SKT,13,0.817581186,0.0
2098,ANZ,14,0.903133661,0.0
2098,USA,15,0.59357347,1.76e-13
2098,CAN,16,0.82672751,0.0
2098,LAM,17,0.887346813,0.0
2098,BRA,18,0.887346813,0.0
2098,MEX,19,0.566488435,0.0
2098,CHL,20,0.887346813,0.0
2098,ENE,21,0.48818473,0.0
2098,ENW,22,0.48818473,0.0
2098,EUE,23,0.842998788,0.0
2098,EUW,24,0.842998788,0.0
2098,EUM,25,0.842998788,0.0
2098,MEA,26,0.877551934,0.0
2098,MDA,27,0.877551934,0.0
2098,UK,28,0.81313311,0.0
2099,AFE,0,0.95554054,0.0
2099,AFN,1,0.95554054,0.0
2099,AFW,2,0.95554054,0.0
2099,AFZ,3,0.95554054,0.0
2099,NIG,4,0.95554054,0.0
2099,RUS,5,0.400884587,0.0
2099,ASC,6,0.898553952,6.76e-14
2099,ASE,7,0.898553952,6.76e-14
2099,CHN,8,0.72990304,2.68e-13
2099,IDN,9,0.898553952,6.76e-14
2099,IND,10,0.810509565,0.0
2099,ASO,11,0.898553952,6.76e-14
2099,JPN,12,0.899170717,0.0
2099,SKT,13,0.817818771,0.0
2099,ANZ,14,0.907572564,0.0
2099,USA,15,0.596867063,1.85e-13
2099,CAN,16,0.826517535,0.0
2099,LAM,17,0.889940036,0.0
2099,BRA,18,0.889940036,0.0
2099,MEX,19,0.574021699,0.0
2099,CHL,20,0.889940036,0.0
2099,ENE,21,0.493447792,0.0
2099,ENW,22,0.493447792,0.0
2099,EUE,23,0.847434431,0.0
2099,EUW,24,0.847434431,0.0
2099,EUM,25,0.847434431,0.0
2099,MEA,26,0.881835224,0.0
2099,MDA,27,0.881835224,0.0
2099,UK,28,0.81586757,0.0
2100,AFE,0,0.959660009,0.0
2100,AFN,1,0.959660009,0.0
2100,AFW,2,0.959660009,0.0
2100,AFZ,3,0.959660009,0.0
2100,NIG,4,0.959660009,0.0
2100,RUS,5,0.401375623,0.0
2100,ASC,6,0.900005186,7.43e-14
2100,ASE,7,0.900005186,7.43e-14
2100,CHN,8,0.735934464,2.75e-13
2100,IDN,9,0.900005186,7.43e-14
2100,IND,10,0.812518351,0.0
2100,ASO,11,0.900005186,7.43e-14
2100,JPN,12,0.904025895,0.0
2100,SKT,13,0.818056357,0.0
2100,ANZ,14,0.912011468,0.0
2100,USA,15,0.600160656,1.94e-13
2100,CAN,16,0.82630756,0.0
2100,LAM,17,0.892533259,0.0
2100,BRA,18,0.892533259,0.0
2100,MEX,19,0.581554963,0.0
2100,CHL,20,0.892533259,0.0
2100,ENE,21,0.498710855,0.0
2100,ENW,22,0.498710855,0.0
2100,EUE,23,0.851870074,0.0
2100,EUW,24,0.851870074,0.0
2100,EUM,25,0.851870074,0.0
2100,MEA,26,0.886118514,0.0
2100,MDA,27,0.886118514,0.0
2100,UK,28,0.818602031,0.0
